VERIFIED,9/2/2020,Ed Lapasota,In House ,2258,RSW,,
VERIFIED,9/2/2020,Ed Lapasota,,2838,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2839,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2840,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2841,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,"shipped to Harris, Melbourne - AMLB 8/1/20 |",2842, Harris Mobile Gateway,,
TESTING,9/2/2020,Ed Lapasota,BENCH TESTING - ***Check inventory***,2843,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2844,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2845,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2846,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2847,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2848,Unknown,,
VERIFIED,9/2/2020,Ed Lapasota,Test Rack |,2848,Speedcast GSI Gov,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM 04.17.20  | Shipped to QOM 06.04.20,2849,QOM,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM 04.17.20  | Shipped to QOM 06.04.20,2850,QOM,,
SHIPPED,3/11/2020,Ed Lapasota,Shipped to QUZ 03.11.20,2851,QUZ,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2852,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2853,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2854,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2855,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2856,Unknown,,
SHIPPED,1/29/2020,Ed Lapasota,Shipped to QUZ 01.29.20,2857,QUZ,,
MISSING,9/2/2020,Ed Lapasota,VERIFY IN LOCATION - NOT IN WHSE,2858,Unknown,,
RETURNED,1/23/2020,Ed Lapasota,Returned from GDC RTV-6682 1/23/20,2859,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Return from QQO - NOT IN WHSE,2859,Unknown,,
SHIPPED,3/27/2020,Ed Lapasota,Shipped to GGW ,2860,GGW,,
RETURNED,9/2/2020,Ed Lapasota,Returned from GGW ,2861,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,RTV 1331 | IN-House |,2862,Speedcast GSI Gov,,1331
VERIFIED,9/2/2020,Ed Lapasota,RTV 1331 - NOT IN WHSE,2863,Unknown,,1331
RETURNED,9/2/2020,Ed Lapasota,Return from ZSU to be tested - NOT IN WHSE,2864,Unknown,,
RETURNED,9/2/2020,Ed Lapasota,Return from ZSU to be tested,2864,Speedcast GSI Gov,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 - Shipped QZA 01.017.20,2865,QZA,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 - Shipped QZA 01.017.20,2866,QZA,,
MISSING,9/2/2020,Ed Lapasota,VERIFY LOCATION - NOT IN WHSE,2867,Unknown,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 | In House 06.01.20 |,2868,Speedcast GSI Gov,,
RETURNED,1/24/2020,Ed Lapasota,Return from M. Feustel QXR 1/24/20- Add to Inventory,2869,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2870,Speedcast GSI Gov,,
FAILED,9/2/2020,Ed Lapasota,RTV - causes Pattern and Clock Loss 082420 | ,2871,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2872,Speedcast GSI Gov,,
FAILED,9/2/2020,Ed Lapasota,In test for QZA-UNIT FAILED ON-SITE RTV | Returned from Vendor RTV# 13344,2873,Speedcast GSI Gov,,13344
VERIFIED,9/2/2020,Ed Lapasota,,2874,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2875,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,BHF Test Rack |,2876,Speedcast GSI Gov,,
SHIPPED,1/17/2020,Ed Lapasota,Shipped to QJA 01.17.20,2877,QJA,,
SHIPPED,1/17/2020,Ed Lapasota,Shipped to GDT 03.31.20,2878,GDT,,
TESTING,9/2/2020,Ed Lapasota,IN TEST QUZ RACK,2879,Speedcast GSI Gov,,
TESTING,9/2/2020,Ed Lapasota,BENCH TESTING - ***Check inventory***,2880,Unknown,,
SHIPPED,4/17/210,Ed Lapasota,Shipped to RSW 04.17.20,2881,RSW,,
MISSING,9/2/2020,Ed Lapasota,VERIFY LOCATION ,2881,Unknown,,
SHIPPED,5/21/2020,Ed Lapasota,Ship to QJA,2882,QJA,,
RETURNED,6/15/2020,Ed Lapasota,Returned from Bill O'Hare 06.15.20 |,2882,Speedcast GSI Gov,,
VERIFIED,5/21/2020,Ed Lapasota,SCG TEST RACK 05.21.20,2882,Speedcast GSI Gov,,
SHIPPED,5/29/2020,Ed Lapasota,Shipped to QJA 5.29.20 ,2883,QJA,,
RETURNED,6/15/2020,Ed Lapasota,Returned from QJA 06.15.20 | BHF TEST RACK | ,2884,Speedcast GSI Gov,,
RETURNED,7/9/2020,Ed Lapasota,Returned from QJA - John Kayanek - 7/9/20,2885,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,Returned from John Kayanek 06.15.20 ,2886,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QXU - TBD,2887,QXU,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2888, Harris Mobile Gateway,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2889, Harris Mobile Gateway,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2890, Harris Mobile Gateway,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2891, Harris Mobile Gateway,,
VERIFIED,9/2/2020,Ed Lapasota,,2892,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2893,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2894,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2895,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2896,Speedcast GSI Gov,,
TESTING,9/2/2020,Ed Lapasota,Pre-testing in FAA-TB Rack EQ #3,2897,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2898,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2899,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2900,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2901,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2902,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2903,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2904,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2905,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2906,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Return from QQO |,2907,Speedcast GSI Gov,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to RSW 04.17.20,2907,RSW,,
SHIPPED,5/21/2020,Ed Lapasota,Ship to QJA 5/21/20 ,2908,QJA,,
SHIPPED,6/15/2020,Ed Lapasota,Returned from Bill O'Hare,2909,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2910,Speedcast GSI Gov,,
RETURNED,6/15/2020,Ed Lapasota,06.15.20 Returned from John Kayanek | ,2911,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2912,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2913,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2914,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2915,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2916,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2917,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2918,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2919,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2920,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2921,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,SPARE,2922,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,INVENTORY,2923,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,INVENTORY | Shipping to NQX - TBD |,2924,Speedcast GSI Gov,,
SHIPPED,3/11/2020,Ed Lapasota,Shipped to QUZ 03.11.20,2925,QUZ,,
VERIFIED,6/8/2020,Ed Lapasota,Received in 06.08.20,2926,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,INVENTORY,2927,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,INVENTORY | Shipping to CPV - TBD |,2928,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,INVENTORY | Shipping to CPV - TBD |,2929,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,INVENTORY,2930,Speedcast GSI Gov,,
RETURNED,1/6/2020,Ed Lapasota,Return from M. Feustel 1/6/20 - Add to Inventory | Shipping to QXU - TBD |,2931,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to QXU - TBD |,2932,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,INVENTORY,2933,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2934,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2935,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2936,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2937,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2938,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2939,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2940,Unknown,,
MISSING,9/2/2020,Ed Lapasota,VERFY LOCATON - NOT IN WHSE,2941,Unknown,,
SHIPPED,9/2/2020,Ed Lapasota,TO BE SHIPPED TO QUZ,2941,QUZ,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM 04.17.20 | Shipped to QOM 06.04.20,2942,Speedcast GSI Gov,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM 04.17.20 | Shipped to QOM 06.04.20,2943,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,Shipping to NQX - TBD |,2944,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2945,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2946,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2947,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2948,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2949,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2950,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2951,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2952,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2953,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2954,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2955,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2956,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2957,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2958,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2959,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,2960,Speedcast GSI Gov,,
TESTING,9/2/2020,Ed Lapasota,(To be Located)Pre-testing in FAA-TB Rack EQ #3 - VERIFY S/N,2961,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,To be Located,2962,Unknown,,
MISSING,9/2/2020,Ed Lapasota,To be Located,2963,Unknown,,
MISSING,9/2/2020,Ed Lapasota,To be Located,2964,Unknown,,
MISSING,9/2/2020,Ed Lapasota,Unit in house ****LOCATE UNIT****,2964,Speedcast GSI Gov,,
SHIPPED,3/27/2020,Ed Lapasota,Shipped to GGW 03.27.20,2965,GGW,,
RETURNED,9/2/2020,Ed Lapasota,Returned from GGW 09.02.20,2966,Speedcast GSI Gov,,
MISSING,9/2/2020,Ed Lapasota,To be Located,2967,Unknown,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to RSW 04.17.20 ,2967,Speedcast GSI Gov,,
VERIFIED,5/15/2020,Ed Lapasota,Unit in house 05.15.20 - NQX Test Rack 06.04.20 |,2968,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,Failed during test RMA 06.08.20 ship date TBD | Returned from GDC 09.02.20 |,2969,Speedcast GSI Gov,,
SHIPPED,3/11/2020,Ed Lapasota,Ship to QUZ 03.11.20,2969,QUZ,,
SHIPPED,2/20/2020,Ed Lapasota,Ship to QYB 02.28.20,2969,QYB,,
RETURNED,5/15/2020,Ed Lapasota,In House 05.15.20,2970,Speedcast GSI Gov,,
SHIPPED,6/4/2020,Ed Lapasota, Shipped to QOM 06.04.20 |,2971,QOM,,
SHIPPED,9/2/2020,Ed Lapasota,Boxed - Shipping to QXU - TBD |,2971,Speedcast GSI Gov,,
SHIPPED,1/17/2020,Ed Lapasota,Shipped to QJA 01.17.20,2971,QJA,,
RETURNED,5/15/2020,Ed Lapasota, In House 05.15.20 ,2971,Speedcast GSI Gov,,
SHIPPED,5/29/2020,Ed Lapasota,"TESTING, shipped to QJA 05.29.20 ",2972,QJA,,
SHIPPED,6/15/2020,Ed Lapasota, returned from QJA Broken card rails  TO BE SENT OUT,2973,Speedcast GSI Gov,,
SHIPPED,5/21/2020,Ed Lapasota,Ship to QJA 5/21/20,2974,QJA,,
RETURNED,6/15/2020,Ed Lapasota,Returned from GDC RTV-6682 1/23/20,2974,Speedcast GSI Gov,,
SHIPPED,1/23/2020,Ed Lapasota,"Returned from GDC RTV-6682 1/23/20 on Aggr Connector, shipping Back AGAIN 06.2.20 ",2974,Comtech,,
RETURNED,5/15/2020,Ed Lapasota,shipped to Vendor - Bad Aggr connection on Backplane AGAIN ,2974,Speedcast GSI Gov,,
SHIPPED,6/2/2020,Ed Lapasota,"Returned from GDC RTV-6682 1/23/20 |shipped to Vendor - Bad Aggr connection on Backplane 05.15.20 | Returned from Vendor with no change.  Unit Still Loose on Aggr Connector, shipping Back AGAIN 06.2.20 | In-House 09.02.20 |",2975,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,"Returned from GDC RTV-6682 1/23/20 |shipped to Vendor - Bad Aggr connection on Backplane 05.15.20 | Returned from Vendor with no change.  Unit Still Loose on Aggr Connector, shipping Back AGAIN 06.2.20 | In-House 09.02.20 |",2975,Speedcast GSI Gov,,
TESTING,6/1/2020,Ed Lapasota,Shipped to QOM 04.17.20 | Received from QOM - By Chris/Fausto 06.01.20 ***MUST TEST*** |,2976,Speedcast GSI Gov,,
SHIPPED,4/17/2020,Ed Lapasota,Shipped to QOM 04.17.20 | Received from QOM - By Chris/Fausto 06.01.20 ***MUST TEST*** |,2976,QOM,,
VERIFIED,5/15/2020,Ed Lapasota,in  House 05.15.20 | ,2977,Speedcast GSI Gov,,
RETURNED,9/2/2020,Ed Lapasota,Returned from GDC 09.02.20|,2977,Speedcast GSI Gov,,
VERIFIED,5/15/2020,Ed Lapasota,in  House 05.15.20,2978,Speedcast GSI Gov,,
VERIFIED,5/29/2020,Ed Lapasota,in  House 05.15.20 | SCG NQX Test Rack 05.29.20 |,2979,Speedcast GSI Gov,,
VERIFIED,6/1/2020,Ed Lapasota,"FAILED POWER SUPPLY, PWR SUPPLY HUMMING SOUND | Returned from Vendor, works with Loopback, further testing to follow 06.01.20 | Installed in NQX Rack",2979,Speedcast GSI Gov,,
VERIFIED,5/25/2020,Ed Lapasota,BAD PWR SUPPLY - Will not power on.  Bad FAN - Not working 05.25.20Installed in BHF TEST Rack,2980,Speedcast GSI Gov,,
VERIFIED,6/1/2020,Ed Lapasota," Returned from Vendor, works with Loopback, further testing to follow 06.01.20 | Installed in BHF TEST Rack",2981,Speedcast GSI Gov,,
VERIFIED,6/15/2020,Ed Lapasota,Returned from John Kayanek 06.15.20 | BHF TEST RACK,2982,Speedcast GSI Gov,,
SHIPPED,5/28/2020,Ed Lapasota,Shipped to QJA 05.28.20 | RTV - Broken Rails |,2983,QJA,,
SHIPPED,6/4/2020,Ed Lapasota,Shipped to QOM 06.04.20,2984,QOM,,
SHIPPED,6/8/2020,Ed Lapasota,Received in 06.08.20,2985,Speedcast GSI Gov,,
VERIFIED,7/9/2020,Ed Lapasota,Returned from QJA - John Kayanek - 7/9/20 | RTV - Intermmitent Aggr.,2986,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020 | In-House |,2987,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2988,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,2989,Speedcast GSI Gov,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020 | Bench Testing |,2990,Speedcast GSI Gov,,
SHIPPED,9/2/2020,Ed Lapasota,shipping to NQX - TBD,2991,NQX,,
MISSING,5/15/2020,Ed Lapasota,Verified In House 05.15.20,2992,Speedcast GSI Gov,,
VERIFIED,5/15/2020,Ed Lapasota,Returned from BHF | In House 05.15.20 | BHF TEST RACK | ,2993,Speedcast GSI Gov,,
MISSING,5/15/2020,Ed Lapasota,Verified In House 05.15.20,2994,Speedcast GSI Gov,,
RETURNED,5/15/2020,Ed Lapasota,Returned from QXR | In House 05.15.20 In NQX test rk |,2995,Speedcast GSI Gov,,
RETURNED,5/15/2020,Ed Lapasota,Returned from QXR | MUST LOCATE,2996,Unknown,,
MISSING,5/15/2020,Ed Lapasota,Verified In House 05.15.20 NQX RK | BENCH TESTING |,2997,Speedcast GSI Gov,,
MISSING,5/15/2020,Ed Lapasota,Verified In House 05.15.20,2998,Speedcast GSI Gov,,
RETURNED,1/23/2020,Ed Lapasota,Returned from GDC RTV-6682 1/23/20 | MUST LOCATE,2999,Unknown,,
RETURNED,6/30/2020,Ed Lapasota,Return from Harris Mobile Gateway (LOADED) 063020,3000,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3001,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3002,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3003,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,In-House,3004,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,,3005,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,STORED ON SITE,3006,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3007,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3008,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3009,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3010,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3011,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3012,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,STORED ON SITE,3013,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3014,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site-Qty 2 cards have no piggy back cards,3015,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3016,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3017,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3018,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3019,Speedcast GSI Gov,,
VERIFIED,9/2/2020,Ed Lapasota,On Site,3020,Speedcast GSI Gov,,
