130,RCPD-1100,Paradise DUAL 1:1 REDUNDANT CONTROLLER,Speedcast GSI Gov ,H2,Critical Spares,In-House,0,In House | Shipped to RSW 06.04.20 |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,d1090 dp-7ss ,remote control unit with power supply,Speedcast GSI Gov ,F3,Critical Spares,In-House,8,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,4kw electric heater system,Speedcast GSI Gov ,,Critical Spares,In-House,3,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,M7036,6 inch de-ice ducting kit,Speedcast GSI Gov ,n/a,Critical Spares,In-House,2,material in house stored in GNSC warehouse,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,M7037,7 inch de-ice ducting kit,Speedcast GSI Gov ,n/a,Critical Spares,In-House,2,material in house stoted in GNSC warehouse,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,n/a,Refurbished 2.4m Gore Tex Snow shields,Speedcast GSI Gov ,,Critical Spares,In-House,0,to be recycled at a later date,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,n/a,2.4m Passive snow shield cover,Speedcast GSI Gov ,,Critical Spares,In-House,4,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,2.4M VERTEX FEED,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,n/a,2.4m ku band feed horn cover,Speedcast GSI Gov ,,Critical Spares,In-House,29,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,2.4M VERTEX FEED DE-ICE FEED COVER,Speedcast GSI Gov ,,Critical Spares,In-House,4,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,n/a,2.4m C band feed horn cover,Speedcast GSI Gov ,,Critical Spares,In-House,4,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,C-Band RX Switch,Speedcast GSI Gov ,E3,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
2866,2SBGS (SM2S-1925-1),C-Band Rx Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - USED,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1811440,2SBGS (SM2S-1925-1),C-Band Rx Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,C-Band RX Switch Head,Speedcast GSI Gov ,E3,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
20,,C-Band Rx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
19,,C-Band Rx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Shipped to ZBV 07.07.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1401,P/N-2SBG DH,C-Band Rx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,"FAILED **Doesn't Switch** OLD (MAY TRASH, CONFIRM WITH ED",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1811442,SM3D-1514,C-Band Tx Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
320,SM3D-1514,C-Band Tx Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - OLD (USED),8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
843,SM3D-1514,C-Band Tx Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
757,,C-Band Tx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
778,,C-Band Tx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
779,,C-Band Tx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
780,,C-Band Tx Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1811480,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
7377,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - USED,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
495,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
758,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - USED (LIGHTLY),8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1912263,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW - SCREW ON COVER,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1912265,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW - SCREW ON COVER,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1912264,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1912268,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1912270,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW - SCREW ON COVER,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1912271,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW - SCREW ON COVER,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
430,75BOS,Ku-Band W/G Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - Used,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
P/N-75BOS DH,75BOS,Ku-Band W/G Switch,Speedcast GSI Gov ,,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
12656,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
P/N-SM3D-1514 DH,75BOS,Ku-Band W/G Switch,Speedcast GSI Gov ,,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
755,75BOS,Ku-Band W/G Switch (with Body),Speedcast GSI Gov ,,Critical Spares,In-House,1,Unit in house - NEW,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
P/N-75BPS,75BOS,Ku-Band W/G Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
541,75BOS,Ku-Band W/G Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
P/N-3N-BGS-DH,75BOS,Ku-Band W/G Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
748,75BOS,Ku-Band W/G Switch Head,Speedcast GSI Gov ,,Critical Spares,In-House,1,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
L204196-1,,C-Band Harness ,Speedcast GSI Gov ,NA,Critical Spares,In-House,0,OBSOLETE USED WITH OLD PARADISE CONTROLLERS,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
L204195-1,,K/U Harness ,Speedcast GSI Gov ,NA,Critical Spares,In-House,0,OBSOLETE USED WITH OLD PARADISE CONTROLLERS,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
AVPA12ACA036C-A5,,Shelter Air Conditioner Compac II ,Speedcast GSI Gov ,NA,Critical Spares,In-House,5,Unit in house STORED AT GNSC,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036M333-129,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,9,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10265094,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,(To be Located)Pre-testing in FAA-TB Rack EQ #3 - VERIFY S/N,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706803,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,To be Located,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706529,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,To be Located,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706510,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,To be Located,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10235006,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Unit in house ****LOCATE UNIT****,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706513,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Shipped to GGW 03.27.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706518,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,To be Located,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10265873,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Shipped to RSW 04.17.20 ,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706694,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Failed during test RMA 06.08.20 ship date TBD,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706524,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Ship to QUZ 03.11.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10336562,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Shipped to QOM 06.04.20 |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10770468,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Shipping to QXU - TBD |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706549,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,06.15.20 returned from QJA Broken card rails ,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706541,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,06.15.20 Returned from Bill 0'Hare,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706701,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,Returned from GDC RTV-6682 1/23/20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10337312,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,0,"Returned from Vendor with no change.  Unit Still Loose on Aggr Connector, shipping Back AGAIN 06.2.20 |",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706500,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,Received from QOM - By Chris/Fausto 06.01.20 ***MUST TEST*** |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706543,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,in  House 05.15.20 | SCG CPV Test Rack 05.29.20 |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706508,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,in  House 05.15.20 | SCG NQX Test Rack 05.29.20 |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706493,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,"Returned from Vendor, works with Loopback, further testing to follow 06.01.20 | Installed in NQX Rack",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706545,,MUX Chassis ,Speedcast GSI Gov ,C5,GDC Critical Spares,In-House,1,"Returned from Vendor, works with Loopback, further testing to follow 06.01.20 | Installed in CPV Rack",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10756895,,MUX Chassis ,Speedcast GSI Gov ,,GDC Critical Spares,In-House,1,Returned from John Kayanek 06.15.20 ,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036B016-001,,MUX Expansion Chassis,Speedcast GSI Gov ,C6,GDC Critical Spares,In-House,6,Unit In house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706553,,MUX Expansion Chassis,Speedcast GSI Gov ,C6,GDC Critical Spares,In-House,1,Verified In House 05.15.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10490680,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,1,In House 05.15.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10770601,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,1,Verified In House 05.15.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10760922,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,1,In House 05.15.20 In NQX test rk |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10599380,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,0,Returned from QXR | MUST LOCATE,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10599389,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,1,Verified In House 05.15.20 NQX RK |,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10756533,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,1,Verified In House 05.15.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GLDC10706701,,MUX Expansion Chassis,Speedcast GSI Gov ,,GDC Critical Spares,In-House,0,Returned from GDC RTV-6682 1/23/20 | MUST LOCATE,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
ACT-452-120S-040,,ACT Surge Protection Device,Speedcast GSI Gov ,G3,Critical Spares,In-House,5,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1827,,ACT Surge Protection Device,Speedcast GSI Gov ,G3,Critical Spares,In-House,1,Unit in house Verified 06.05.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1828,,ACT Surge Protection Device,Speedcast GSI Gov ,G3,Critical Spares,In-House,1,Unit in house Verified 06.05.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1829,,ACT Surge Protection Device,Speedcast GSI Gov ,G3,Critical Spares,In-House,1,Unit in house Verified 06.05.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1831,,ACT Surge Protection Device,Speedcast GSI Gov ,G3,Critical Spares,In-House,1,Unit in house Verified 06.05.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
1834,,ACT Surge Protection Device,Speedcast GSI Gov ,G3,Critical Spares,In-House,1,Unit in house Verified 06.05.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,FXS/FXO EQUIPMENT CONSISTING OF:,Speedcast GSI Gov ,J1,Critical Spares,In-House,8,Fully populated FXS/XFO Shelf with (1) ringer module and spare 6131A Modules,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
6131,,Telabs,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
6131,,Telabs,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
6131,,Telabs,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
6131,,Telabs,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
6131,,Telabs,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
6131,,Telabs,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
109060,,Accurate Electronics FXS/XFO Shelf,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
10810302,,48V Ring Generator,Speedcast GSI Gov ,J1,Critical Spares,In-House,1,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,Depot Spares for Maverick Switch Consisting of:,Speedcast GSI Gov ,J3,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
S300B800-001,,Mounting backup switching assemby 16 slots with no switch cards.,Speedcast GSI Gov ,J3,Critical Spares,In-House,2,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
S300B800-011,,"Control/PS Card, SMMP",Speedcast GSI Gov ,J3,Critical Spares,In-House,2,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
S300P800-001,,Power Module 117 VAC redundant,Speedcast GSI Gov ,J3,Critical Spares,In-House,4,Unit in house,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
98130100096,,"COMPLETE MAVRIC SWITCH ASSEMBLY WITH 16 A/B SWITCH MODULES, (1) SRM CARD",Speedcast GSI Gov ,,Critical Spares,In-House,0,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,EMI Gateway Spares,Speedcast GSI Gov ,NA,,In-House,0,STORED ON SITE,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GPS-8B,,TMS Power Supply,EMI Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036M313-006,,AGGR Control Card,EMI Gateway,,GDC Critical Spares,In-Field,1,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P302-001,,Redundant Control Card,EMI Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P304-001,,Channel Interface Card,EMI Gateway,,GDC Critical Spares,In-Field,3,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036M078-002,,UDC 422 Card,EMI Gateway,,GDC Critical Spares,In-Field,5,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P307-002,,Expansion Module,EMI Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,CMA Gateway Spares,Speedcast GSI Gov ,NA,GDC Critical Spares,In-House,0,STORED ON SITE,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
GPS-8B,,TMS Power Supply,CMA Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036M313-006,,AGGR Control Card,CMA Gateway,,GDC Critical Spares,In-Field,5,On Site-Qty 2 cards have no piggy back cards,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P302-001,,Redundant Control Card,CMA Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P304-001,,Channel Interface Card,CMA Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036M335-002,,ACM Card,CMA Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P309-003,,CDA Card,CMA Gateway,,GDC Critical Spares,In-Field,1,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036M078-002,,UDC 422 Card,CMA Gateway,,GDC Critical Spares,In-Field,5,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
036P307-002,,Expansion Module,CMA Gateway,,GDC Critical Spares,In-Field,2,On Site,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,BUC MOUNTING PLATE,Speedcast GSI Gov ,B1,GDC Critical Spares,In-House,5,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,TEST EQUIPMENT CONSISTING OF:,Speedcast GSI Gov ,B6,GDC Critical Spares,In-House,3,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
60163007,2000,Parascope test set,Speedcast GSI Gov ,B6,GDC Critical Spares,In-House,1,in  House,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
512630006,2000,Parascope test set,Speedcast GSI Gov ,B6,GDC Critical Spares,In-House,1,in  House,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
900437,AM5,Ameritec Test Set,Speedcast GSI Gov ,B6,GDC Critical Spares,In-House,1,in  House,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
194054,AM5XT-200,Ameritec Test Set,Speedcast GSI Gov ,B6,GDC Critical Spares,In-House,1,in  House,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,, 1.2m Ku-Band Flyaways ,Speedcast GSI Gov ,n/a,GDC Critical Spares,In-Field,3,"2 Flyaway is GSI NY, 1 Flyaway is TSS Melbourne FL",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,2.4m C-Band Flyaway,"MYAF, BHF",,GDC Critical Spares,In-Field,0,"(1) deployed to BHF (,1) deployed to MYAF",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,, 2.4m C and Ku-Band Transportable Trailer ,GSM,n/a,GDC Critical Spares,In-Field,1,Equipment Located at GSM Maryland,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,, 3.8m Ku Mobile Gateway Transportable Trailer ,TSS,n/a,GDC Critical Spares,In-Field,1,"Equipment Located at TSS Melbourne, FL",8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,EZ400,LMR400 CONNECTOR,Speedcast GSI Gov ,D2,GDC Critical Spares,In-Field,40,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,55675-75,KU PRESSURE INLET,Speedcast GSI Gov ,D2,GDC Critical Spares,In-Field,6,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,VARIOUS,MISC WAVEGUIDE AND COUPLERS,Speedcast GSI Gov ,D2,GDC Critical Spares,In-Field,1,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,A137N-2,WR137-N TRANSITION,Speedcast GSI Gov ,E3,GDC Critical Spares,In-Field,3,,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,DL229-10-2,WR229 TERMINATION,Speedcast GSI Gov ,E3,GDC Critical Spares,In-Field,1,Sent 1 to ZSU 02.14.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,C229G-E-2.5X2.5,WR229 WAVEGUIDE ELBOW,Speedcast GSI Gov ,E3,GDC Critical Spares,In-Field,0,Sent to ZSU 02.14.20,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,210698-07000,Ku-band wavegude 90 degree bend,Speedcast GSI Gov ,E3,GDC Critical Spares,In-Field,9,new black ones - Sent to vendor 11/14/19 - RMA P-210,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
,,Ku-band wavegude 90 degree bend,Speedcast GSI Gov ,E3,,,13,Old whte ones,8/3/2020,8/3/2020,8/3/2020,Ed LaPosota
